Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
3485000	-33404.77500995069	-33158.80984578378	-245.96516416690886	591.2677520460466	0.4285041929939385	60.2297841140872	33.22156648256544	48.08797776340944	1095.9379693679455	-33158.80984578378
3486000	-33407.28751395628	-33161.23242266612	-246.05509129016346	600.6335043159021	0.44580718058379676	61.09935371691161	32.93087776422008	47.97721074611323	1084.7805125156294	-33161.23242266612
3487000	-33415.64699898929	-33166.52445359414	-249.12254539514697	909.8068159526171	0.4636696618158536	62.931337824829946	34.16924126856369	48.015204388577104	1088.3636282989823	-33166.52445359414
3488000	-33417.83443443958	-33167.65680369743	-250.1776307421548	520.3240198105111	0.38995591310111605	51.442604404900955	34.86401906231866	48.061303021176826	1102.5628487168688	-33167.65680369743
3489000	-33416.12574882027	-33167.06250242404	-249.063246396228	844.9767772691798	0.4560890235495026	64.50818271529667	35.06892274022988	48.64689267494764	1103.3019704861358	-33167.06250242404
3490000	-33411.03612724459	-33162.55600557741	-248.48012166717814	877.3670861205424	0.4445260292333082	78.6242934719909	33.56252578711007	47.52164587265362	1088.9932114046803	-33162.55600557741
3491000	-33413.20049102001	-33164.52607577569	-248.6744152443206	952.6419920816927	0.5294422183695612	58.16327014348121	33.646697581326855	47.58167773681386	1088.8337906275583	-33164.52607577569
3492000	-33413.611957150526	-33163.87271223309	-249.73924491743776	581.9621573989535	0.3236064503943556	64.78757841329404	32.670358542524724	48.45063538454828	1089.8626910341281	-33163.87271223309
3493000	-33407.21408534535	-33161.90876225784	-245.3053230875172	689.5535272689623	0.4513347082617362	69.77903688166212	33.53864663792608	47.72187862198126	1085.4835384975697	-33161.90876225784
3494000	-33416.728599086775	-33171.38042101571	-245.34817807106296	841.9121825697242	0.5188902638625594	60.70074144043203	33.53864663792608	47.12920888307137	1098.1834126451433	-33171.38042101571
3495000	-33412.388618466706	-33166.53673215664	-245.85188631007168	841.9121825697242	0.36190964413127547	77.93545317770311	30.83261964829097	47.28105249551923	1093.009717747808	-33166.53673215664
3496000	-33412.49247287709	-33167.807969643894	-244.6845032331983	823.329060366353	0.4173390345877058	70.74876508794434	31.803846842252156	48.01250242479342	1099.7948759815356	-33167.807969643894
3497000	-33416.211378221626	-33168.64713948402	-247.5642387376068	981.3451146170493	0.48752799772869365	68.20590659832365	34.57717433424394	49.01893224949868	1120.1535085552987	-33168.64713948402
3498000	-33411.230235550385	-33163.86396935062	-247.36626619976633	591.5911489114012	0.4626007446954407	56.366354247133415	34.57717433424394	48.54590792078942	1099.8641084578999	-33163.86396935062
3499000	-33414.29388769598	-33168.81615806991	-245.4777296260731	759.4515811143067	0.43718630930717084	67.94760106108046	33.488330348940536	48.60697711461667	1107.5829226641133	-33168.81615806991
3500000	-33414.0416869046	-33167.94364775744	-246.09803914715815	643.312965437248	0.5306134754691688	64.79683455209062	34.366609434606524	46.81991808126672	1077.588618390936	-33167.94364775744
3501000	-33413.93061867751	-33168.22526360484	-245.70535507266376	763.7698943815643	0.5756472503851702	57.34571169589524	33.55308808032526	47.01438731842234	1088.064790802536	-33168.22526360484
3502000	-33413.80338332381	-33169.90323476199	-243.90014856182393	626.7769821076881	0.5725544907101852	69.29861928040708	35.72427473073236	48.3543442055345	1108.6083264137076	-33169.90323476199
3503000	-33421.2681370318	-33169.005896641786	-252.26224039001755	453.73716018216453	0.6657121392569125	60.042986994784826	36.558030330986384	46.924114812187526	1074.369415264131	-33169.005896641786
3504000	-33413.27736422308	-33165.6457436065	-247.6316206165784	933.2022981422256	0.4082639652375552	60.91659204907323	32.84308245481376	47.29006656124341	1089.0349585334907	-33165.6457436065
3505000	-33417.790612240795	-33169.6648162341	-248.12579600669775	691.6991019330369	0.46343913149972676	59.27482471267609	34.817216484855585	49.040928733307865	1118.1458621293768	-33169.6648162341
3506000	-33409.535764757224	-33163.073671820486	-246.46209293674056	597.9274986304521	0.3935469730269294	73.25998115951245	31.057501747191044	46.37856398409508	1061.6364180352728	-33163.073671820486
3507000	-33413.79338564813	-33165.08902642329	-248.70435922484785	456.41156957519115	0.36457155849100586	60.96457323197692	33.21419538856779	48.56285155612859	1100.2382724355925	-33165.08902642329
3508000	-33410.58041625143	-33163.352281783096	-247.22813446833845	641.8383480238473	0.32282074734576544	73.4042584971263	31.47137424834879	47.77714139109394	1083.5996432487414	-33163.352281783096
3509000	-33409.99570583722	-33164.15862946163	-245.8370763755914	682.558874329434	0.4188325917581873	64.41680182713516	32.51286503839881	48.79211929607328	1092.5403665039491	-33164.15862946163
3510000	-33419.78272979177	-33169.437184212504	-250.3455455792648	1013.7353792778955	0.2989730140261905	70.82391066608848	29.550464485983195	48.12697554038526	1084.6632301802654	-33169.437184212504
3511000	-33410.44402103981	-33163.65025967112	-246.7937613686849	1050.8818634503966	0.3882534149692861	59.92584683923158	31.845979781609792	48.98874929050734	1108.821472721701	-33163.65025967112
3512000	-33419.88204252416	-33172.843854833576	-247.03818769058182	739.0606665653687	0.2978785403117974	66.08366731285554	30.441145612922913	47.61213952695748	1094.1846407360374	-33172.843854833576
3513000	-33412.88834352116	-33167.442124932495	-245.44621858866813	902.3630206451238	0.3961078837289987	67.11349113919728	31.39063491433276	47.35296099015625	1091.3564652133382	-33167.442124932495
3514000	-33409.0312901602	-33160.598811801145	-248.43247835905711	775.1419102614445	0.38544803208860373	55.557394768668225	31.006980186986027	47.859158790488294	1084.8948483523893	-33160.598811801145
3515000	-33408.94936901563	-33164.33135509368	-244.61801392195133	898.2716707592222	0.469494068939573	61.738638266611616	33.6621746259234	48.169045274367065	1098.8989965767005	-33164.33135509368
3516000	-33418.51628035693	-33168.56044537035	-249.95583498658598	1059.4120596803868	0.38268254969964133	58.648343579329705	30.69880989188544	48.73972169991674	1110.7864897905047	-33168.56044537035
3517000	-33417.23325280452	-33170.76726615968	-246.46598664484483	700.5041172203813	0.3992923793733319	59.30185268408082	33.15044420284208	49.814748356092984	1093.0069794602039	-33170.76726615968
3518000	-33418.2526882218	-33170.8698098508	-247.38287837099622	676.820190629039	0.38357340493397873	57.7581902746071	33.659091232628086	49.91540908816235	1130.1337839421112	-33170.8698098508
3519000	-33409.28725183462	-33161.154863872165	-248.1323879624522	1089.8496563581245	0.46024753393110196	72.98043288347863	32.687822176561774	48.61368427466	1102.4839341917848	-33161.154863872165
3520000	-33407.63154708705	-33161.69028081909	-245.94126626795577	544.8412359617056	0.39704755102873673	64.25012428516351	33.19318077008675	49.14644789208769	1107.3248129291792	-33161.69028081909
3521000	-33414.74525372241	-33167.869096663	-246.8761570594088	983.4178143378157	0.47133940579401784	75.46414777875951	33.42061577182114	49.62540073269004	1114.5119263408183	-33167.869096663
3522000	-33416.32726535511	-33169.36579477979	-246.96147057532082	699.7784724167553	0.4016183855919595	60.91551119220682	32.88410910952314	48.77305894871077	1100.7121669347912	-33169.36579477979
3523000	-33417.21845323398	-33172.30003934658	-244.91841388740417	626.1445395931688	0.42641173255665843	69.52217841145927	33.51861815753108	48.96090892456122	1103.2111962146148	-33172.30003934658
3524000	-33410.197086316744	-33163.05995021901	-247.13713609773757	625.9344834695586	0.4121953679230613	65.95324389453981	34.77904763071078	49.80047558885748	1118.0250124572972	-33163.05995021901
3525000	-33410.4941781972	-33164.30448452941	-246.18969366779103	666.2910320490988	0.3235619370148758	62.08648832247782	31.569603874764255	48.67284799227058	1116.4205818264338	-33164.30448452941
3526000	-33408.999505888074	-33163.0545891915	-245.9449166965743	552.8551081465376	0.43507772224408847	69.96047483978872	33.042716946167346	47.754405615670535	1089.528446589902	-33163.0545891915
3527000	-33411.12270814271	-33163.762648738775	-247.36005940394045	843.0179539320111	0.3393821680979845	66.06355802175334	32.53657306648872	48.33884104961824	1105.6336587265278	-33163.762648738775
3528000	-33417.577986118784	-33165.47027581239	-252.10771030639702	891.4391187637018	0.46753627515339347	80.69733652746844	32.412088016096604	48.51382721091147	1101.5418038168455	-33165.47027581239
3529000	-33413.56911980409	-33166.86880321411	-246.7003165899788	632.1651451170785	0.3123419884989565	68.66587650270404	31.17912026504041	49.05498704568447	1110.049320744343	-33166.86880321411
3530000	-33418.646768187486	-33168.479647325774	-250.1671208617092	603.579061545061	0.2943018678655172	54.876107881536484	31.83992962172057	49.5465818247539	1109.2349453699683	-33168.479647325774
3531000	-33425.1877049628	-33176.41491420111	-248.77279076169717	694.529071121532	0.3478176302817467	52.730507825799116	32.30768428397598	48.439289470554456	1109.5841123789205	-33176.41491420111
3532000	-33404.327225456596	-33156.432219746544	-247.8950057100505	1060.8745632277585	0.38657273828199606	69.07781619441886	30.80440841319603	48.0946801100399	1082.3225020785626	-33156.432219746544
3533000	-33420.16182053808	-33173.82316076624	-246.33865977184195	686.9376349564382	0.3417962685851535	71.24970789845533	32.128216450241524	49.01096713261697	1108.0591265401674	-33173.82316076624
3534000	-33419.90197828016	-33172.140743469805	-247.76123481035899	894.1256482908824	0.3510679745517955	71.72516199522157	30.70895168338342	47.092651629266	1082.3382431352352	-33172.140743469805
3535000	-33423.62893419857	-33172.47445120498	-251.15448299359073	1556.7000780463152	0.3614086612688772	58.809776463326166	29.46070551794497	47.39357131073078	1091.321007935831	-33172.47445120498
3536000	-33411.39507958448	-33162.889743695	-248.50533588947903	850.6338422609882	0.36571892332510014	69.50985913684327	30.798751179891052	48.70515116481843	1093.7246149609462	-33162.889743695
3537000	-33414.0489462907	-33166.68826190988	-247.36068438081435	712.2806966835146	0.32725899913995343	67.39238791363933	31.07704492241937	48.754174528940574	1090.1263308006676	-33166.68826190988
3538000	-33411.666709231824	-33165.41575603748	-246.2509531943407	829.0877695881245	0.4347577867795929	67.39238791363933	33.250130405734716	49.26408043772136	1098.8127151977503	-33165.41575603748
3539000	-33415.290838801324	-33167.96362850518	-247.3272102961412	858.3034687653513	0.5595199074987326	72.1362066295556	34.576458542439575	48.406393001749294	1102.2522991977555	-33167.96362850518
3540000	-33406.53337826067	-33160.26939811004	-246.26398015063145	639.5770272799181	0.5423719061621892	71.97572279593024	35.73700314466159	48.74658864228432	1114.4597434791967	-33160.26939811004
3541000	-33408.919420527796	-33159.42973121838	-249.48968930942274	783.5138984312729	0.5423719061621892	81.59306880529371	35.73700314466159	48.559656078833726	1114.1190193112977	-33159.42973121838
3542000	-33407.523197187846	-33157.87112649213	-249.65207069571713	1166.1762848798546	0.41874183263186854	64.14253485225237	33.17430192119186	49.136119215316924	1110.9129311374809	-33157.87112649213
3543000	-33404.170103572964	-33157.38500402579	-246.78509954717745	686.0124972535361	0.5170700588737397	68.85642346284786	33.17430192119186	47.110084178870615	1076.761130273423	-33157.38500402579
3544000	-33411.91902815247	-33165.86730666475	-246.05172148771734	613.6654299289897	0.46427649615462185	68.93436609348097	35.311813691905144	48.80349749203492	1106.4385200474953	-33165.86730666475
3545000	-33411.8003787657	-33162.31897441628	-249.48140434941902	544.0157907593629	0.57539586114448	64.4946964063059	36.08820261552038	48.984250209036574	1118.2603742866886	-33162.31897441628
3546000	-33411.51328971199	-33163.60438483546	-247.9089048765289	689.7780018152546	0.5105381711770387	61.60633374945762	35.13298656744748	48.07533726736058	1085.67820541999	-33163.60438483546
3547000	-33416.564657404684	-33167.395529457404	-249.16912794727924	513.5654645228203	0.41646376937107615	75.40987781201909	34.02402975618374	48.14870554110825	1083.1342452930758	-33167.395529457404
3548000	-33424.301936290954	-33172.2837753505	-252.01816094045094	862.6935278432162	0.2755954097663416	57.09695810569988	28.88898553965087	48.650589314992146	1109.261446895803	-33172.2837753505
3549000	-33408.438230072104	-33162.81760726386	-245.6206228082456	642.0586590721575	0.3851144731021537	62.66482302615561	32.23014131038816	48.57999081699318	1110.7216261843262	-33162.81760726386
3550000	-33415.80743971452	-33166.368637440566	-249.43880227395255	907.2786606391248	0.33922669955391044	77.36464722953754	30.54473312676753	48.1431579041224	1083.6637088533828	-33166.368637440566
3551000	-33415.493048752316	-33165.56009850862	-249.9329502436926	700.3350013605375	0.31881463181831565	57.62321871095327	32.19755171266032	48.29226910341314	1091.7294776599579	-33165.56009850862
3552000	-33415.4994005095	-33165.7281316165	-249.771268892998	1064.8391309887897	0.35654663603626746	54.59840551745553	29.3215351081821	48.4075420353043	1086.8905722910688	-33165.7281316165
3553000	-33409.73596393861	-33158.63126398802	-251.1046999505959	1087.3377785298899	0.3062802103954763	68.54251775081427	29.559141302985697	49.10273226226122	1086.75397498048	-33158.63126398802
3554000	-33410.3632093849	-33162.42169204841	-247.94151733649377	822.6307126690701	0.31108550405663754	58.07464697673694	30.918366848802226	48.98424844624378	1116.3897627929514	-33162.42169204841
3555000	-33421.855378311964	-33173.67543264364	-248.17994566832039	824.3713373911678	0.3946866906684434	76.36005788696252	31.414242661246153	47.710260378198214	1087.6369600896994	-33173.67543264364
3556000	-33415.09511946872	-33169.056401072914	-246.03871839581006	675.9052234119918	0.417318385770246	59.77191217130254	33.40608518285688	47.80119628127218	1098.7648068855387	-33169.056401072914
3557000	-33421.14614868503	-33171.4519099642	-249.6942387208315	1353.9949338419972	0.5253055865408695	60.15416318302889	32.19699473127639	46.896439382284456	1077.6473459334566	-33171.4519099642
3558000	-33415.47727260695	-33167.45376939712	-248.02350320982524	1522.2558993440389	0.4486445369802788	75.14143369883558	32.004136173683186	48.43862318169225	1108.6551772102162	-33167.45376939712
3559000	-33412.39873287342	-33166.0792979587	-246.31943491472643	715.5682012580244	0.5349546022499054	62.09218642628066	34.75391442466087	47.55442845339145	1089.9653183564187	-33166.0792979587
